id,id_lect,description,topic,subtopic,question,level,answer1,answer2,answer3,answer4,file_name,file_ext,date,validate,validate_date,validate_by,newlevel,algorithmlevel,checked
1244,2162,"",3,37,Calculate ${\underset{x \to -\infty}{\lim}}\ \dfrac{5x-7x^3}{2x^2+14x^3-9}$.,Basic,$-\dfrac{1}{2}$.,$0$.,$\infty$.,$-\infty$.,,,2021-04-27 10:35:35+00,1,2021-04-30 15:57:42+00,37,2,2,1
1245,2162,"",3,37,Calculate ${\underset{x \to -\infty}{\lim}}\ \dfrac{5+2x-3x^3}{4x^2+9x-7}$.,Basic,$+\infty$.,$0$.,$2$.,$-\infty$.,,,2021-04-27 10:37:01+00,1,2021-04-30 15:58:10+00,37,2,1,1
1246,2162,"",12,13,"Find the relative extrema of the function $f$: $\mathbb{R} \rightarrow \mathbb{R}$,  $f(x)=2x^3-12x^2$.",Basic," $x=0$ is a maximizer, and $x=4$ is a minimizer."," $x=1$ is a maximizer, and $x=4$ is a minimizer."," $x=0$ is a maximizer, and $x=2$ is a minimizer.", $x=2$ is a maximizer.,,,2021-04-27 10:41:10+00,1,2021-12-26 14:53:00+00,37,1,2,1
1247,2162,"",12,13,"Find the relative extrema of the function $f$: $\mathbb{R} \rightarrow \mathbb{R}$,  $f(x)=4x^3-6x^2-24x+1$.",Basic," $M(-1)\ is\ maximizer, N(2)\ is\ minimizer$.",$M(1)\ and\ N(4)\ are\ minimizers$.,$M(-1)\ and\ N(2)\ are\ maximizers$., $M(3)\ is\ maximizer$.,,,2021-04-27 10:43:27+00,1,2021-12-26 15:04:11+00,37,1,2,1
1248,2162,"",5,6,"Find $\displaystyle \int_{0}^{2} \int_{1}^{3} xy^2 \,dy \,dx$
",Basic,$\dfrac{52}{3}$ , $\dfrac{55}{3}$,"$\dfrac{1}{5}$ 
",$-77$,,,2021-05-11 13:21:01+00,1,2021-12-26 15:37:33+00,37,1,2,1
1249,2162,"",5,6,"Find $\displaystyle \int_{0}^{1} \int_{0}^{2y} (4+2x-y^2) \,dx \,dy$
",Basic,$\dfrac{29}{6}$ ,"$\dfrac{1}{3}$
",$\dfrac{y^2}{7}$ ,$\dfrac{4x+2x^2}{2}$,,,2021-05-11 13:22:38+00,1,2021-12-26 15:40:47+00,37,2,4,1
1250,37,"",26,,"Consider the table

$$\begin{array}{c|ccc}
x & 1 & 2 & 3   \\
\hline
y & 0 & 1 & 4 \\
\end{array}$$

Find the Lagrange's interpolation polynomial.",Basic,$P(x)=-(x-1)(x-3)+2(x-1)(x-2)$.,$P(x)=(x-1)(x-3)+(x-1)(x-2)$.,$P(x)=(x-2)(x-3)+(x-1)(x-3)+(x-1)(x-2)$.,$P(x)=(x-1)(x-2)(x-3)$.,,,2021-06-01 08:20:19+00,1,2021-06-01 08:21:02+00,37,2,2,1
1251,37,"",26,,"Consider the table

$$\begin{array}{c|cccc}
x & 1 & 3 & 4 & 5   \\
\hline
y & 0 & 6 & 24 & 60 \\
\end{array}$$

Find the Newton's interpolational polynomial.",Basic,$P(x)=x^3-3x^2+2x$.,$P(x)=x^3+3x^2+2x$.,$P(x)=-x^3-3x^2+2x$.,$P(x)=x^3-3x^2-2x$.,,,2021-06-01 09:03:19+00,1,2021-06-01 09:10:39+00,37,3,2,1
1252,37,"",26,,"Consider the table

$$\begin{array}{c|cccc}
x & 1 & 3 & 4 & 5   \\
\hline
y & 0 & 6 & 24 & 60 \\
\end{array}$$

Using Newton's interpolational polynomial, calculate $P(1)$.",Basic,$P(1)=0$,$P(1)=0.5$,$P(1)=-0.5$,$P(1)=1$,,,2021-06-01 09:09:52+00,1,2021-06-01 09:10:50+00,37,3,4,1
1254,80,"",3,39,Find the domain of the function $f(x)=\dfrac{\sqrt{x-1}}{\sqrt[4]{\dfrac{1}{x}}}$,Basic,$D=\{x \in \mathbb{R}: x \geq 1\}$,$D=\{x \in \mathbb{R}: x\leq 1\}$,$D=\{x \in \mathbb{R}: x\leq 0\}$ ,$D=\{x \in \mathbb{R}: x\geq \frac{32}{3}\}$ ,,,2021-07-21 08:08:43+00,1,2021-12-26 15:33:32+00,37,2,1,1
1255,80,"",3,39,Find the domain of the function $f(x)= \dfrac{x^3}{\sqrt{x}}$,Basic,$D=\{x \in \mathbb{R}: x>0\}$ ,$D=\{x \in \mathbb{R} : x>3\}$,$D=\{x \in \mathbb{R}: x \neq 0\}$,$D=\{x \in \mathbb{R}: x<0\}$,,,2021-07-21 08:13:21+00,1,2021-12-26 15:17:49+00,37,2,1,1
1256,2417,"",7,1,"If a triangle has a square angle and the two adjacent sides are equal in length, what are the other two angles in the triangle?",Basic,45 degrees each,90 degrees and 0 degrees,33 degrees each,90 degrees each,,,2021-07-23 06:15:10+00,1,2021-12-26 15:14:09+00,37,1,1,1
1257,2417,"",7,1,How many sides does a square have?,Basic,4,3,2,12,,,2021-07-23 06:19:36+00,1,2021-12-26 15:10:50+00,37,1,1,1
1258,2943,"",5,45,"Find $\displaystyle\int_0^1\int_0^1\int_0^1 1 \,dxdydz$",Basic,$1$,$\displaystyle\frac{1}{2}$,$\displaystyle 3$,$0$,,,2022-07-18 04:40:15+00,1,2022-07-19 08:47:11+00,38,1,2,1
1259,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E 1\,dV$ where E is the region from the first octant between $\displaystyle y+z=4$ and $\displaystyle y=x^2$",Basic,$\dfrac{128}{15}$,$\dfrac{124}{15}$,$\dfrac{26}{3}$,$\dfrac{28}{3}$,,,2022-07-19 09:32:51+00,1,2022-07-28 08:35:34+00,38,2,3,1
1260,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E z\,dV$ where E is the region from the first octant bounded by $\displaystyle x+y= 2$, $\displaystyle x+2y=2$ and $\displaystyle y^2+z^2=4$",Basic,$\dfrac{17}{12}$,$\dfrac{18}{13}$,$\dfrac{17}{11}$,$\dfrac{19}{12}$,,,2022-07-19 09:38:14+00,1,2022-07-28 08:35:50+00,38,3,1,1
1261,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E \frac{1}{(1-x^2-y^2)^\frac{3}{2}} \,dV$ with $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+y^2\leq\,z\leq\,2-x^2-y^2\} $",Advanced,$4\pi$,$6\pi$, $\dfrac{\pi}{2}$,$\dfrac{3\pi}{2}$,,,2022-07-19 09:49:01+00,1,2022-07-28 08:38:30+00,38,4,4,1
1262,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E \frac{1}{(x^2+y^2+z^2)^\frac{3}{2}} \,dV$ with $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 4\leq\,x^2+y^2+z^2\leq\,9\} $",Advanced,$4\pi \ln\left({\dfrac{3}{2}}\right)$,$4\pi \ln\left({\dfrac{1}{2}}\right)$,$2\pi \ln\left({\dfrac{1}{2}}\right)$,$8\pi \ln\left({\dfrac{3}{2}}\right)$,,,2022-07-19 09:51:46+00,1,2022-08-01 03:33:25+00,38,5,5,1
1263,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E z\,dV$ with $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+y^2\geq\,z^2\,\wedge\, x^2+y^2+z^2\leq\,-2z\} $",Advanced,$-\dfrac{\pi}{6}$,$-\dfrac{\pi}{8}$,$\dfrac{\pi}{6}$,$\dfrac{\pi}{4}$,,,2022-07-19 09:53:47+00,1,2022-07-28 08:41:23+00,38,5,5,1
1264,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E y\,dV$ with $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+y^2+z^2\leq\,1\,\wedge\,z\geq\,-\sqrt{x^2+y^2}\} $",Basic,$0$,$-\dfrac{1}{6}$,$\dfrac{1}{6}$,$1$,,,2022-07-19 09:55:17+00,1,2022-07-28 08:44:19+00,38,3,1,1
1265,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E \sqrt{x^2+y^2+z^2}\,dV$ with $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+y^2+z^2\leq\,1\,\wedge\,x^2+y^2+(z-1)^2\leq\,1\} $",Advanced,$\dfrac{3\pi}{10}$,$-\dfrac{5\pi}{8}$,$-\dfrac{\pi}{5}$,$\dfrac{2\pi}{5}$,,,2022-07-19 09:59:05+00,1,2022-07-28 08:45:03+00,38,5,5,1
1266,2943,"",5,45,"Evaluate $\displaystyle\int_0^{2\pi}\int_0^1 \int_{r^2-1}^{2-\cos{\theta}} 4r^2\sin{\theta}\,dz\,dr\,d\theta$ ",Basic,$0$,$-1$,$1$,$2$,,,2022-07-19 10:01:12+00,1,2022-07-28 08:45:19+00,38,1,2,1
1267,2943,"",5,45,"Use a triple integral to determine the volume defined by $x^2+y^2+z^2\leq\,r^2\,,\,r>0$ ",Basic,"$\dfrac{4\pi\,r^3}{3}$","$\dfrac{5\pi\,r^3}{3}$","$\dfrac{\pi\,r^2}{2}$","$\dfrac{2\pi\,r^2}{3}$",,,2022-07-19 10:03:15+00,1,2022-07-28 08:46:13+00,38,2,3,1
1268,2943,"",5,45,"Use a triple integral to determine the volume defined by $\begin{cases} x^2 + y^2 + z^2 \leq\,8 \\ z^2\geq\,x^2+y^2 \end{cases}$",Basic,$\dfrac{64(\sqrt{2}-1)\pi}{3}$,$\dfrac{64(2\sqrt{2}-1)\pi}{3}$,$\dfrac{32(2\sqrt{2}-1)\pi}{3}$,$\dfrac{32(\sqrt{2}-4)\pi}{3}$,,,2022-07-19 10:15:26+00,1,2022-07-28 08:47:16+00,38,1,4,1
1269,2943,"",5,45,"Use a triple integral to determine the volume defined by $\displaystyle x^2+y^2\leq\,z\leq\,\sqrt{x^2+y^2}$",Basic,$\dfrac{\pi}{6}$,$\dfrac{\pi}{3}$,$\dfrac{2\pi}{3}$,$\dfrac{\pi}{4}$,,,2022-07-19 10:19:05+00,1,2022-07-28 08:47:37+00,38,1,2,1
1270,2943,"",5,45,"Use a triple integral to determine the volume defined by $\begin{cases}x^2+y^2+z^2\leq\,4\\ x^2+y^2+(z-2)^2\leq4\end{cases}$",Advanced,$\dfrac{10\pi}{3}$,$\dfrac{11\pi}{3}$,$\dfrac{7\pi}{2}$,$2\pi$,,,2022-07-19 10:25:41+00,1,2022-07-28 08:48:17+00,38,4,4,1
1271,2943,"",5,45,"Use a triple integral to determine the volume defined by $\begin{cases} x^2+y^2\geq\,z \\ 1\leq\,z\leq\,2 \end{cases}$",Advanced,$\dfrac{3\pi}{2}$,$3\pi$,$\dfrac{5\pi}{2}$,$2\pi$,,,2022-07-19 10:31:36+00,1,2022-07-28 10:25:16+00,38,4,4,1
1272,2943,"",5,45,"Use a triple integral to determine the volume of the region defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 0\leq\,z\leq\,2\,\wedge\,x^2+y^2-z^2\leq\,1\} $",Advanced,$\dfrac{14\pi}{3}$,$\dfrac{11\pi}{2}$,$\dfrac{15\pi}{2}$,$\dfrac{13\pi}{2}$,,,2022-07-20 02:47:53+00,1,2022-07-28 10:30:53+00,38,4,4,1
1273,2943,"",5,45,"Use a triple integral to determine the volume defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+y^2+z^2\leq\,2z\,\wedge\,x^2+y^2+z^2\leq\,3\,\wedge\,y\geq\,x\} $",Advanced,$\displaystyle\pi(\sqrt3-\dfrac{9}{8})$,$\displaystyle\pi(\sqrt3-\dfrac{3}{8})$,$\displaystyle\pi(\sqrt6-\dfrac{9}{8})$,$\displaystyle\pi(\sqrt6-\dfrac{3}{8})$,,,2022-07-20 02:53:59+00,1,2022-08-01 03:33:03+00,38,5,5,1
1274,2943,"",5,45,"Use a triple integral to determine the volume defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+z\leq\,4\,\wedge\,z+y\leq\,4\,\wedge\,y\geq\,0\,\wedge\,z\geq\,0\} $",Basic,$\dfrac{128}{5}$,$\dfrac{124}{15}$,$\dfrac{128}{15}$,$\dfrac{124}{5}$,,,2022-07-20 03:00:27+00,1,2022-08-01 03:36:52+00,38,2,3,1
1275,2943,"",5,45,"Use a triple integral to determine the volume defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, -1+\sqrt{x^2+y^2}\leq\,z\leq\,1-\sqrt{x^2+y^2}\} $",Basic,$\dfrac{2\pi}{3}$,$2\pi$,$\dfrac{\pi}{3}$,$3\pi$,,,2022-07-20 03:10:34+00,1,2022-07-28 10:58:15+00,38,2,3,1
1276,2943,"",5,45,"Use spherical coordinates to determine the volume defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x^2+y^2+z^2\leq\,4\,\wedge\,z^2\geq\,x^2+y^2\,\wedge\,y\geq\,0\} $",Basic,$\dfrac{8\pi}{3}(2-\sqrt2)$,$\pi$,$\dfrac{\pi}{3}(2-\sqrt2)$,$\dfrac{8\pi}{3}$,,,2022-07-20 03:23:25+00,1,2022-07-28 10:49:58+00,38,3,1,1
1277,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E (x+y)\,dV$ with $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x\geq\,0\,\wedge\,y\geq\,0\,\wedge\,x^2+y^2\leq\,1\,\wedge\,0\leq\,z\leq\,4-\sqrt{x^2+y^2}\} $",Basic,$\dfrac{13}{6}$,$\dfrac{13}{12}$,$-1$,$1$,,,2022-07-20 04:49:27+00,1,2022-07-28 10:47:31+00,38,2,3,1
1278,2943,"",5,45,"Evaluate $\displaystyle\int_{-1}^{1}\int_0^2 \int_{0}^{1} (x^2+y^2+z^2)\,dxdydz$ ",Basic,$8$,$-1$,$1$,$2$,,,2022-07-20 09:14:40+00,1,2022-07-28 10:46:05+00,38,1,4,1
1279,2943,"",5,45,"Evaluate $\displaystyle\int_{\frac{\pi}{3}}^{\frac{\pi}{2}}\int_0^\pi \int_{0}^{1} zy\sin(x)\,dzdydx$ ",Basic,$\dfrac{\pi^2}{8}$,$\dfrac{\pi}{4}$,$\dfrac{\pi}{8}$,$\dfrac{\pi^2}{4}$,,,2022-07-20 09:26:24+00,1,2022-07-28 10:45:52+00,38,1,2,1
1280,2943,"",5,45,"Evaluate $\displaystyle\int_0^{2}\int_{-1}^{y^2} \int_{-1}^{z} yz\,dx\,dz\,dy$ ",Basic,$\dfrac{47}{3}$,$\dfrac{52}{3}$,$\dfrac{38}{3}$,$\dfrac{46}{3}$,,,2022-07-20 09:51:44+00,1,2022-07-28 10:44:55+00,38,1,2,1
1281,2943,"",5,45,"Evaluate $\displaystyle\int_0^{\frac{\pi}{4}}\int_0^1 \int_0^{x^2} xcos(y)\,dzdxdy$",Basic,$\dfrac{\sqrt2}{8}$,$\dfrac{\sqrt2}{4}$,$\dfrac{1}{8}$,$\dfrac{1}{4}$,,,2022-07-20 09:59:45+00,1,2022-07-28 10:44:48+00,38,1,2,1
1282,2943,"",5,45,"Evaluate $\displaystyle\int_0^3\int_0^{\sqrt{9-z^2}} \int_0^x xy\,dydxdz$ ",Basic,$\dfrac{81}{5}$,$\dfrac{81}{10}$,$\dfrac{81}{8}$,$\dfrac{81}{16}$,,,2022-07-21 02:59:01+00,1,2022-07-28 10:44:34+00,38,2,3,1
1283,2943,"",5,45," Evaluate $\displaystyle\int_1^3\int_x^{x^2} \int_0^{ln(z)} xe^y\,dydzdx$",Basic,$\dfrac{118}{3}$,$\dfrac{105}{4}$,$\dfrac{119}{4}$,$\dfrac{125}{4}$,,,2022-07-21 03:16:29+00,1,2022-07-28 10:44:41+00,38,2,3,1
1284,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E 2x\, dV$, where E is the region of the first octant bounded by $z^2=x^2+y^2$ and by $x=0$, $y=0$ and $z=4$",Advanced,$\dfrac{128}{3}$,$\dfrac{128}{5}$,$\dfrac{132}{5}$,$\dfrac{127}{6}$,,,2022-07-29 02:30:57+00,1,2022-08-01 03:37:37+00,38,3,1,1
1286,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E (x^2+y^2+z^2)^{-2} \,dV$ where E is defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 1\leq\,x^2+y^2+z^2\leq\,4\,\} $",Advanced,$2\pi$,$\pi$,$\dfrac{\pi}{2}$,$1$,,,2022-07-29 02:50:27+00,1,2022-08-07 04:04:06+00,38,3,1,1
1287,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E 1\,dV$ where E  is defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\,\sqrt{x^2+y^2}\leq \,z\leq\,1-2\sqrt{x^2+y^2}\} $",Basic,$\dfrac{\pi}{27}$,$\dfrac{\pi}{25}$,$\dfrac{2\pi}{3}$,$\dfrac{2\pi}{27}$,,,2022-07-29 03:31:41+00,1,2022-08-01 03:40:53+00,38,3,1,1
1288,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E z\,dV$ where  E is defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, x\geq\,0\,\wedge\,y\geq\,0 \wedge\,z\geq\,0\,\wedge\,x+y+z=1\} $",Basic,$\dfrac{1}{24}$,$\dfrac{1}{6}$,$\dfrac{1}{4}$,$\dfrac{1}{16}$,,,2022-07-29 04:22:52+00,1,2022-08-01 03:41:08+00,38,4,4,1
1289,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E \sqrt{x^2+z^2}\,dV$ where E is the region bounded by $\displaystyle y=x^2+z^2$ and $\displaystyle y=4$",Basic,$\dfrac{128\pi}{15}$,$\dfrac{128\pi}{5}$,$\dfrac{131\pi}{15}$,$\dfrac{131\pi}{5}$,,,2022-07-29 04:33:10+00,1,2022-08-01 03:41:40+00,38,2,3,1
1290,2943,"",5,45,"Use a triple integral to determine the volume of the tetrahedron bounded by $\displaystyle\, x+2y+z=2\,$ , $x=2y\,$ , $z=0$ and $x=0$  ",Basic,$\dfrac{1}{3}$,$\dfrac{1}{5}$,$\dfrac{2}{3}$,$\dfrac{1}{2}$,,,2022-07-29 04:51:52+00,1,2022-08-01 03:42:00+00,38,3,1,1
1291,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E xyz^2\,dV$ where E is the region defined by $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 0\leq\,x\leq\,1\,\wedge\,-1\leq\,y\leq\,2\,\wedge\,0\leq\,z\leq\,3\} $",Basic,$\dfrac{27}{4}$,$\dfrac{29}{4}$,$\dfrac{28}{3}$,$\dfrac{29}{3}$,,,2022-07-29 05:35:09+00,1,2022-08-01 03:42:37+00,38,1,2,1
1292,2943,"",5,45,"Evaluate $\displaystyle\int_0^1\int_0^z\int_0^{x+y} 6xz\,dydxdz$",Basic,$1$,$0$,$2$,$5$,,,2022-07-29 08:51:12+00,1,2022-08-01 03:42:53+00,38,1,2,1
1293,2943,"",5,45,"Evaluate $\displaystyle\int_0^3\int_0^1\int_0^{\sqrt{1-z^2}}ze^y\,dxdzdy$",Basic,$\dfrac{e^3-1}{3}$,$-1$,$-\dfrac{1}{3}$,$\dfrac{e^3-1}{2}$,,,2022-07-29 08:56:24+00,1,2022-08-01 03:43:34+00,38,2,3,1
1294,2943,"",5,45,"Evaluate $\displaystyle \int_0^{\frac{\pi}{2}}\int_0^y\int_0^x \cos(x+y+z)\,dzdxdy$",Basic,$-\dfrac{1}{3}$,$\dfrac{1}{3}$,$-\dfrac{1}{2}$,$\dfrac{1}{2}$,,,2022-07-29 09:03:05+00,1,2022-08-01 03:44:33+00,38,1,2,1
1295,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E 2x\,dV$ where  $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 0\leq\,y\leq\,2\,\wedge\,0\leq\,x\leq\,\sqrt{4-y^2}\,\wedge\,0\leq\,z\leq\,y\} $",Basic,$4$,$2$,$1$,$3$,,,2022-07-29 09:10:52+00,1,2022-08-01 03:45:21+00,38,4,4,1
1296,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E 6xy \,dV$ where E is defined by  $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\,0\leq\,x\leq\,1\,\wedge\,0\leq\,y\leq\,\sqrt{x}\,\wedge\,0\leq\,z\leq\,1+x+y\} $",Basic,$\dfrac{65}{28}$,$\dfrac{65}{14}$,$\dfrac{65}{4}$,$\dfrac{65}{23}$,,,2022-07-29 09:18:46+00,1,2022-08-01 03:51:43+00,38,3,1,1
1297,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E x^2e^y\,dV$ where E is the region bounded by $\displaystyle z=1-y^2\,$, $\displaystyle z=0\,$, $x=1\,$ and $x=-1$",Basic,$\dfrac{8}{3\operatorname{e}}$,$\dfrac{6}{5\operatorname{e}}$,$\dfrac{8\operatorname{e}}{3}$,$\dfrac{\operatorname{e}}{3}$,,,2022-07-29 09:29:27+00,1,2022-08-01 03:47:37+00,38,1,2,1
1298,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_Q x^2\,dV$ where Q is the solid tetrahedron with vertices $(0,0,0)\,$, $(0,1,0)\,$, $(1,0,0)\,$, and $(0,0,1)\,$",Basic,$\dfrac{1}{60}$,$\dfrac{1}{30}$,$\dfrac{7}{60}$,$\dfrac{7}{30}$,,,2022-07-29 09:35:53+00,1,2022-08-01 03:52:00+00,38,1,2,1
1299,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_T x\,dV$ where T is bounded by $x=4$ and $x=4y^2+4z^2$",Basic,$\dfrac{16\pi}{3}$,$\dfrac{17\pi}{5}$,$\dfrac{16\pi}{5}$,$\dfrac{19\pi}{3}$,,,2022-07-29 09:46:59+00,1,2022-08-01 03:52:15+00,38,1,2,1
1300,2943,"",5,45,Use a triple integral to determine the volume of a tetrahedron enclosed by the coordinate planes and $2x+y+z=4$ ,Basic,$\dfrac{16}{3}$,$\dfrac{17}{3}$,$\dfrac{19}{3}$,$\dfrac{14}{3}$,,,2022-07-29 09:57:21+00,1,2022-08-01 03:52:30+00,38,1,2,1
1301,2943,"",5,45,"Use a triple integral to determine the volume bounded by $y^2+x^2=9\,$, $y+z=5\,$ and $z=1\,$ ",Basic,$36\pi$,$30\pi$,$18\pi$,$9\pi$,,,2022-07-29 10:04:55+00,1,2022-08-01 03:52:43+00,38,3,1,1
1302,2943,"",5,45,"Evaluate $\displaystyle \int_0^2\int_0^{z^2}\int_0^{y-z} (2x-y)\,dxdydz$",Basic,$\dfrac{16}{15}$,$\dfrac{17}{15}$,$\dfrac{16}{5}$,$\dfrac{17}{5}$,,,2022-07-29 11:49:33+00,1,2022-08-01 03:53:00+00,38,1,2,1
1303,2943,"",5,45,"Evaluate $\displaystyle \int _0^1\int _x^{2x}\int _0^y 2xyz\,dzdydx$",Basic,$\dfrac{5}{8}$,$\dfrac{7}{8}$,$\dfrac{5}{2}$,$\dfrac{7}{2}$,,,2022-07-29 12:05:22+00,1,2022-08-01 03:53:12+00,38,1,2,1
1304,2943,"",5,45,"Evaluate $\displaystyle\int_1^2\int_0^{2z}\int_0^{\ln(x)} x\operatorname{e}^{-y}\, dydxdz$",Basic,$\dfrac{5}{3}$,$\dfrac{7}{3}$,$1$,$0$,,,2022-07-29 12:14:45+00,1,2022-08-01 03:55:16+00,38,2,3,1
1305,2943,"",5,45,"Evaluate $\displaystyle \int_0^1\int_0^1\int_0^{\sqrt{1-z^2}} \dfrac{z}{y+1}\,dxdzdy$",Basic,$\dfrac{\ln(2)}{3}$,$\ln(2)$,$\dfrac{\ln(2)}{2}$,$\ln(3)$,,,2022-07-29 12:22:52+00,1,2022-08-01 04:11:21+00,38,4,4,1
1306,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E y\,dV$ where  $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 0\leq\,x\leq\,3\,\wedge\,0\leq\,y\leq\,x\,\wedge\,x-y\leq\,z\leq\,x+y\} $",Basic,$\dfrac{27}{2}$,$\dfrac{1}{2}$,$\dfrac{27}{4}$,$\dfrac{1}{27}$,,,2022-07-29 12:41:42+00,1,2022-08-01 04:11:32+00,38,2,3,1
1307,2943,"",5,45,"Evaluate $\displaystyle \iiint\limits_E \operatorname{e}^{\frac{z}{y}}\,dV$ where $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 1\leq\,y\leq\,2\,\wedge\,y\leq\,x\leq\,1\,\wedge\,0\leq\,z\leq\,xy\} $",Basic,$\dfrac{3\operatorname{e}}{2}+\dfrac{5}{6}-\displaystyle\operatorname{e}^2$,$\dfrac{3\operatorname{e}}{2}$,$\dfrac{3\operatorname{e}}{2}-\dfrac{5}{6}$,$\displaystyle-\operatorname{e}^2+\dfrac{5}{6}$,,,2022-07-29 12:48:57+00,1,2022-08-05 03:32:01+00,38,1,2,1
1308,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E \dfrac{z}{x^2+z^2}\,dV$ where $\displaystyle E=\{(x,y,z)\in\mathbb{R}^3:\, 1\leq\,y\leq\,4\,\wedge\,y\leq\,z\leq\,4\,\wedge\,0\leq\,x\leq\,z\} $
",Basic,$\dfrac{9\pi}{8}$,$\dfrac{9\pi}{4}$,$\dfrac{3\pi}{8}$,$\dfrac{3\pi}{4}$,,,2022-07-29 12:56:09+00,1,2022-08-05 03:38:41+00,38,4,4,1
1309,2943,"",5,45,"Evaluate $\displaystyle\iiint\limits_E \sin(y)\,dV$ where E lies between $\displaystyle z=x$ and the triangular region with vertices $\displaystyle (0,0,0)\,$, $\displaystyle (\pi,0,0)\,$ and $\displaystyle (0,\pi,0)$",Basic,$\dfrac{\pi^2}{2}-2$,$\dfrac{\pi^2}{3}-1$,$\dfrac{\pi^2}{3}-2$,$\dfrac{\pi^2}{3}-3$,,,2022-07-29 13:18:16+00,1,2022-08-05 03:39:08+00,38,4,4,1
1310,2943,"",5,45,"Evaluate $\displaystyle \iiint\limits_E xy\,dV$ where E is bounded by $\displaystyle y=x^2\,$, $\displaystyle x=y^2\,$, $\displaystyle z=0\,$ and $\displaystyle z=x+y$",Advanced,$\dfrac{3}{28}$,$1$,$\dfrac{3}{18}$,$3$,,,2022-07-29 13:30:19+00,1,2022-08-05 03:36:50+00,38,5,5,1
1311,2943,"",5,45,"Evaluate $\displaystyle \iiint\limits_E xyz\,dV$ where E is the solid tetrahedron with vertices $\displaystyle (0,0,0)\,$, $\displaystyle (1,0,0)\,$, $\displaystyle (1,1,0)\,$ and $\displaystyle (1,0,1)$",Basic,$\dfrac{1}{144}$,$\dfrac{1}{12}$,$\dfrac{5}{144}$,$\dfrac{5}{12}$,,,2022-07-29 13:40:47+00,1,2022-08-05 03:39:21+00,38,2,3,1
1312,2943,"",5,45,"Evaluate $\displaystyle \iiint\limits_E z\,dV$ where E is the region bounded by $\displaystyle y^2+z^2=9\,$, $\displaystyle x=0\,$, $\displaystyle y=3x\,$ and $\displaystyle z=0\,$, in the first octant.",Basic,$\dfrac{27}{8}$,$\dfrac{27}{4}$,$\dfrac{27}{2}$,$\dfrac{27}{6}$,,,2022-07-29 13:47:53+00,1,2022-08-05 03:49:10+00,38,3,1,1
1313,2943,"",5,45,"Use a triple integral to determine the volume bounded by $\displaystyle y=x^2+z^2\,$ and $\displaystyle y=8-x^2-z^2\,$ ",Basic,$16\pi$,$8\pi$,$\pi$,$6\pi$,,,2022-07-29 13:55:23+00,1,2022-08-05 03:36:28+00,38,3,1,1
1314,2943,"",5,45,"Use a triple integral to determine the volume of the solid bounded by $\displaystyle y=x^2\,$, $\displaystyle z=0\,$ and $\displaystyle y+z=1$",Basic,$\dfrac{8}{15}$,$\dfrac{8}{5}$,$\dfrac{16}{15}$,$\dfrac{16}{5}$,,,2022-08-01 03:03:30+00,1,2022-08-05 03:47:55+00,38,3,1,1
