id,id_lect,title,author,type,description,link,languages,file_name,file_ext,date,validate,validate_date,validate_by,clicks
617,38,Double Integrals - Changing Order of Integration,patrickJMT,2,Example about Double Integrals and Changing Order of Integration.,NETmfwOAKpQ,key_1_,,,2019-11-08 10:30:02+00,1,2019-11-23 16:51:56+00,37,0
618,38,Finding area of a plane region as a double integral,Dr V's Mathematics Videos,2,Example of how to find the area of a plane region as a double integral,UBMrSYa8b4c,key_1_,,,2019-11-08 10:47:49+00,1,2019-11-23 16:52:13+00,37,0
619,38,Trig Substitution,blackpenredpen,2,How to solve an integral using trigonometria substitution.,N1fYhOKV0kA,key_1_,,,2019-11-08 11:37:15+00,1,2019-11-23 16:52:32+00,37,0
620,38,The cover-up method & why it works!,blackpenredpen,2,The cover-up method to simplify a rational function.,fgPviiv_oZs,key_1_,,,2019-11-08 11:49:01+00,1,2019-11-23 16:52:49+00,37,0
621,38,Integration of a rational function ,Krista King,2,Integration of a rational function with partial fractions withllinear and quadratic factors,qMX4vRhXBOE,key_1_,,,2019-11-08 12:01:11+00,1,2019-11-23 16:53:08+00,37,0
919,3390,Gauss-Seidel Method Example,StudySession,1,Learn how to solve Gauss-Seidel method problems.,qd4jXumIy9E,,,,2024-09-03 01:00:16+00,1,,,0
622,67,Product Rule ,Khan Academy,2,"The development of the product rule is demonstrated and explained. There are a number of worked examples demonstrated. The complexity of the examples increase as the video progresses.
The video is 8.48 minutes long.
",h78GdGiRmpM,key_1_,,jpg,2019-11-12 14:58:20+00,1,2019-12-11 06:45:59+00,38,0
623,67,Trigonometric Derivatives,The Organic Chemistry Tutor,2,"The Trigonometric rules are demonstrated and explained. There are a number of worked examples demonstrated. The complexity of the examples increase as the video progresses.

",PEqCa0U77mc,key_1_,,,2019-11-12 15:01:59+00,1,2019-11-23 17:06:29+00,37,0
624,67,"Derivatives of sin(x), cos(x), tan(x), e^(x) and ln(x)",Khan Academy,2,"The Trigonometric rules of sin(x), cos(x), tan(x), e^(x) and ln(x) are each demonstrated and explained. A number of graphs are included as way of explanation. 

",TDHI-aieyfk,key_1_,,,2019-11-12 15:08:18+00,1,2023-08-06 10:10:13+00,64,0
625,67,Making Maths Easy,www.examsolutions.co.uk,2,"A number of worked examples of the product rule are demonstrated and explained.
These Include some of the Trigonometric Rules and the Logarithmic Rule.

",B28EXpofKy4,key_1_,,,2019-11-12 15:11:52+00,1,2019-11-24 10:46:23+00,37,0
626,67,Indices Summary,www.examsolutions.co.uk,2,A summary of the rules of Indices and their application.  ,UQqJo5XchKA,key_1_,,,2019-11-12 15:15:49+00,1,2019-11-24 10:51:09+00,37,0
627,67,Transposing Formulae,Sherie Elliot,2,A number of formulae are transposed or manipulated to make one element the focus of the formula.  ,LeWdpi3kCbs,key_1_,,,2019-11-13 13:39:00+00,1,2019-11-23 17:08:19+00,37,0
628,67,Logarithms: simplifying and expanding,www.examsolutions.co.uk,2,Explains the addition and subtraction of Logarithms and also the simplification of more complex logarithm expressions.  ,Wt7h498Bc0U,key_1_,,,2019-11-13 13:42:39+00,1,2019-11-23 17:18:18+00,37,0
629,67,How to solve equations where x is in the power,www.examsolutions.co.uk,2,Explains how to solve equations where x is in the power by using the rules of Logarithms. ,Z4jtwG-Esko,key_1_,,,2019-11-13 13:46:36+00,1,2019-11-24 10:52:57+00,37,0
630,38,Basic Integration... How?,NancyPi,2,"How to find antiderivatives, or indefinite integrals, using basic integration rules.",e1nxhJQyLYI,key_1_,,,2019-11-14 10:42:51+00,1,2019-11-23 17:18:55+00,37,0
631,41,"Mean, median and mode",Khan Academy,2,"Description how to  find the mean, median, and mode. ",k3aKKasOmIw,key_1_,,,2019-11-15 00:48:52+00,1,2019-11-23 17:19:28+00,37,0
632,41,"Range, variance and standard deviation ",Khan Academy,2,"Explanation how to find the range, variance and standard deviation of the sample.",E4HAYd0QnRc,key_1_,,,2019-11-15 00:52:22+00,1,2019-11-23 17:20:01+00,37,0
633,41,Central tendency,Khan Academy,2,"Explanation of the central tendency usin distribution, relation between sample mean, median and mode.",JFesFhraX2M,key_1_,,,2019-11-15 00:56:53+00,1,2019-11-24 10:57:38+00,37,0
634,41,Quantile calculation.,Brian McLogan,2,Quantile calculation.,MSQpvuPL2cw,key_1_,,,2019-11-15 01:01:28+00,1,2019-11-24 11:24:05+00,37,0
635,43,Introduction to limits,Khan Academy,2,"This video gives an easy introduction to the notion of limit of real functions in one variable, which is adapted to all students levels.",riXcZT2ICjA,key_1_,,,2019-11-15 03:20:23+00,1,2019-11-24 11:28:04+00,37,0
636,43,Definition of limit,My Secret Math Tutor,2,This video provides a very easy and intuitive explanation of the definition of limit of a real function in one variable,-gWLs5pk7FI,key_1_,,,2019-11-15 03:29:45+00,1,2019-11-30 16:45:25+00,38,0
637,43,Limits of composite functions,Khan Academy,2,"This video provides a discussion about how to calculate the limit of a composition of real functions in one variable, knowing the limits of the two functions.",RgfKNIkpFWc,key_1_,,,2019-11-15 03:38:10+00,1,2021-02-05 14:34:29+00,37,0
638,52,Is matrix multiplication commutative?,Khan Academy,2,"The lecturer explains the commutative property of matrix multiplication. Then, the example is demonstrated.",z-SU7P-gIoQ,key_1_,,"",2019-11-17 09:17:31+00,1,2019-11-24 10:48:54+00,37,0
639,52,Inverting 3x3 matrix: step-by-step,Khan Academy,2,"The lecturer demonstrates how to calculate the matrix of minors and the cofactor matrix. Then, in part 2, the determinant and adjugate of a matrix are computed.",xZBbfLLfVV4,key_1_,,,2019-11-17 09:26:09+00,1,2019-11-27 13:15:08+00,38,0
640,52,Finding the determinant of a 3 x 3 matrix,patrickJMT,2,The author demonstrates how to find the determinant of a 3x3 matrix by reducing the order of it.,21LWuY8i6Hw,key_1_,,,2019-11-17 09:32:00+00,1,2019-11-27 13:35:16+00,38,0
641,52,Properties of Determinants,TheTrevTutor,2,The author demonstrates the properties of determinants that allow us to keep track of determinants as we perform elementary row operations.,IjMxFP8AtpA,key_1_,,,2019-11-17 09:38:32+00,1,2019-11-27 13:09:37+00,38,0
642,52,Find the rank of a matrix quick and easy,JJtheTutor,2,The rank is determined by finding independent rows,HZy-sFsCCxI,key_1_,,,2019-11-17 09:50:05+00,1,2019-11-30 16:47:23+00,38,0
643,52,Simpler 4x4 determinant ,Khan Academy,2,Calculating a 4x4 determinant by putting in in upper triangular form first.,QV0jsTiobU4,key_1_,,,2019-11-17 10:28:20+00,1,2019-11-30 15:58:55+00,38,0
644,155,Finding Partial Derviatives,patrickJMT,2,Finding Partial Derviatives - 3 examples are shown of finding partial derivative s of a multivariable function.,SbfRDBmyAMI,key_1_,,,2019-11-17 14:04:47+00,1,2019-11-27 13:26:35+00,38,0
645,155,Introduction to Partial differentiation,Mathematics with Plymouth University,2,This video introduces the concept of partial differentiation. It contains various worked examples.,JTDa2uZS2gI,key_1_,,,2019-11-17 14:41:24+00,1,2023-08-08 02:57:07+00,64,0
646,81,"Linear combinations, generated subspaces, and basis","3blue1brown, by Grant Sanderson",2,"In this video we can visualize the concepts of linear combination, span of a set and basis of a vector space.",k7RM-ot2NWY,key_1_,,,2019-11-19 05:28:18+00,1,2019-11-23 03:45:16+00,61,0
648,81,An introduction to Subspaces in Linear Algebra,NightingaleMath,2,This video explains the definition of subspace of a space and presents examples of subsets of vector spaces that are subspaces and others that are not.,"Og9zGParQ
",key_1_,,,2019-11-22 03:10:55+00,2,2020-11-15 11:33:36+00,37,0
649,81,What is a Vector Space? ,Socratica,2,"In this video the author talks about the definition of vector space, whose properties facilitate the understanding of linear combination. Presents examples of vector spaces in matrix universes, polynomials, or real functions.",ozwodzD5bJM,key_1_,,,2019-11-26 07:45:57+00,1,2019-11-26 08:08:41+00,38,0
720,78,Complex Numbers,Khan Academy,2,"Basics of complex numbers. Addition, subtraction, product and division of complex numbers.",kpywdu1afas,key_1_,,,2020-07-01 04:23:57+00,1,2020-11-15 08:56:27+00,64,0
650,81,Change of basis,"3blue1brown, by Grant Sanderson",2,With this video you can understand the representation of vectors in different bases and the change of coordinates matrix from the basis to another. ,P2LTAUO1TdA,key_1_,,,2019-11-26 07:53:01+00,1,2019-11-29 10:06:44+00,38,0
651,155,Method of Undetermined Coefficients,Prof. Gilbert Strang,2,"There are studied differential equation with constant coefficients and with special forcing terms (powers of t, cosines / sines, exponentials). Particular solution has this same form.",0&p3e:27170,key_1_,,jpg,2019-11-26 08:06:54+00,1,2023-08-08 02:42:33+00,64,0
652,155,An Example of Undetermined Coefficients,Prof. Gilbert Strang,2,Method of Undetermined Coefficients is presented for different equation,efficients/,key_1_,,jpg,2019-11-26 08:15:04+00,1,2023-08-08 02:46:28+00,64,0
653,72,Linear transformations,"Khan Academy, by Sal Khan",2,In this video the author presents the definition of linear transformation from a real vector space to a real one. Using two examples (one representing a linear transformation and other not) it shows how to verify whether a transformation is linear or not.,4PCktDZJH8E,key_1_,,,2019-11-27 07:23:15+00,1,2019-11-29 10:09:54+00,38,0
654,72,Linear transformations,"3blue1brown, by Grant Sanderson",2,"In this video, the author presents a geometric approach to the meaning of linear operator in two-dimensional space. We can also view the matrix representation of these operators.",kYB8IZa5AuE,key_1_,,,2019-11-27 07:46:32+00,1,2019-11-27 13:39:42+00,38,0
655,72,"Linear Algebra Example Problems - Finding ""A"" of a Linear Transformation #2",Adam Panagos,2,"In this video the author based on a linear transformation given by the image of the canonical basis elements of the starting space, determines the standard matrix and shows how to calculate the image of a given vector.",J2bjzpyW6ro,key_1_,,,2019-11-27 08:01:44+00,1,2019-11-27 13:43:41+00,38,0
656,91,Triangle Inequality Theorem,"Mathispower4u, by James Sousa",2,"In this video, the author presents the triangular inequality theorem and explains its meaning geometrically. Based on this inequality, he discusses the possibility of constructing a triangle, for some examples where side lengths are given.",OoLb_NnnKSQ,key_1_,,,2019-11-29 05:18:29+00,1,2019-11-30 15:41:21+00,38,0
657,91,What is Symmetry? - Basics,Don't Memorise,2,"In this video, the author presents a way to check geometrically if a figure presents reflection symmetry and analyses the number of symmetry axes of various geometric figures.",MtqtIiJsfiE,key_1_,,,2019-11-29 05:28:25+00,1,2019-11-29 09:56:49+00,38,0
658,91,Symmetry – Reflection and Rotation,Don't Memorise,2,In this video the author analyses the concept of rotational symmetry based on various geometric figures. ,s4tS-ZmpJfw,key_1_,,,2019-11-29 07:15:52+00,1,2023-08-06 09:56:03+00,64,0
659,91,5 Platonic Solids - Numberphile,Numberphile,2,"In this video, the author introduces the concept of platonic solid, presents the five platonic solids and explains why there are no more solids with these characteristics.",gVzu1_12FUc,key_1_,,,2019-11-29 07:40:02+00,1,2019-12-07 19:06:04+00,38,0
660,91,5 Platonic Solids,MooMoo Math and Science,2,"In this video, the author introduces the concept of platonic solid, presents the five platonic solids and their respective nets.",hBATuVPpa3U,key_1_,,,2019-11-29 07:44:46+00,1,2019-11-29 09:59:08+00,38,0
661,43,How to find any limit,NancyPi,2,In this video examples of different techniques that can be used to calculate the limit of a functions of one real variable are considered and explained with several examples,nJZm-zp639s,key_1_,,,2019-12-01 09:00:44+00,1,2023-08-08 01:59:44+00,64,0
662,43,Limits of functions - part 1,passcalculus,2,"In this video some examples of limits of real functions of one real variable: some easy examples are considered, and then the case of indeterminate form of type 0/0 is considered",trAmOJ8pHNc,key_1_,,,2019-12-01 09:03:53+00,1,2019-12-01 10:07:48+00,38,0
663,67,Basic Differentiation Rules,The Organic Chemistry Tutor,2,"This video tutorial provides a few basic differentiation rules for derivatives.  It discusses the power rule and product rule for derivatives.  It also explains how to find the derivative of trigonometric functions, exponential functions, and natural logarithmic functions. The comments suggest it is useful for basic level.


",IvLpN1G1Ncg,key_1_,,,2019-12-01 12:01:51+00,1,2023-08-06 10:05:47+00,64,0
664,67,Math counts Mini - Algebra/Manipulating Equations,"Math Counts, Richard Rusczyk",2,"This video, from 'the art of problem solving', presents some explanation of manipulation of algebraic equations",YkgC8CRBzGw,key_1_,,,2019-12-01 13:06:05+00,1,2020-06-18 03:21:05+00,37,0
666,91,Basis of a Subspace,NightingaleMath,2,This video defines the basis of a vector space and teaches us how to calculate bases of a vector space. ,BeAko80xC_U,key_1_,,,2019-12-09 11:02:23+00,1,2020-02-02 17:19:11+00,38,0
667,91,"Determine if W = {(a,b,c)| a = b^2} is a Subspace of the Vector Space R^3",The Math Sorcerer,2,"In this video, the author presents the definition of vector subspace and exemplifies, with an example, how to prove that a given set is not a vector subspace of IR3.",rPF6Xk5OGU8,key_1_,,,2019-12-09 11:14:37+00,1,2019-12-13 09:27:31+00,38,0
668,91,Kernel and Range of Linear Transformations,TheTrevTutor,2,"In this video, the author presents the concept of linear transformation, kernel and range. He solve an exercise where determine the span of the kernel and the range of a linear application.",r7ZsD95gcEE,key_1_,,,2019-12-11 13:05:36+00,1,2020-01-30 07:03:51+00,38,0
669,75,Graph theory – Euler’s formula for planar graphs,Sarada Herke,2,"In a connected plane graph with n vertices, m edges and r regions, Euler's Formula says that n-m+r=2.  In this video we try out a few examples and then prove this fact by induction. We discuss a generalization to disconnected plane graphs as well as what Euler's Formula means for a polyhedron.
-- Bits of Graph Theory by Dr. Sarada Herke.
",5ywif1Zpeo4,key_1_,,,2019-12-15 08:30:53+00,1,2020-07-16 16:10:10+00,37,0
671,75,Graph theory – vertex colouring,Sarada Herke,2,"In this video we define a (proper) vertex colouring of a graph and the chromatic number of a graph.  We discuss some basic facts about the chromatic number as well as how a k-colouring partitions the vertex set into k independent sets (check out video #50 for more about independent sets).
-- Bits of Graph Theory by Dr. Sarada Herke.
",4FE79y_JkCE,key_1_,,,2019-12-15 08:42:17+00,1,2023-08-08 01:30:21+00,64,0
672,75,Graph Theory – An Introduction,Patrick JMT,2,"Some basic terminology and ideas about graph theory

Definition of a graph, vertex set, edges set, degree of a vertex, isomorphic graphs, adjacency matrix, tree definition, cycle and circuit.",HmQR8Xy9DeM,key_1_,,,2019-12-15 08:45:56+00,1,2023-08-08 01:46:44+00,64,0
673,75,Graph Theory – Euler circuits and Euler paths,Patrick JMT,2,"Definition of multigraph, path, circuit, Euler path and Euler circuit.",REfC1-igKHQ,key_1_,,,2019-12-15 08:47:41+00,1,2020-11-15 08:51:33+00,64,0
